,date,daily_evap_mm,daily_evap_m3,sam_et_m3H2O,typha_et_m3H2O,sacstab_et_m3H2O,scal_et_m3H2O,allspp_et_m3H2O
2072,3/18/17,14.73142388,3093.599014,0,555.136193,66.34368038,200.3192724,821.7991458
2073,3/19/17,14.64446862,3075.33841,0,562.8681047,67.67186999,199.9371519,830.4771265
2074,3/20/17,16.22357002,3406.949704,0,589.6562022,71.59480761,205.3242189,866.5752287
2075,3/21/17,16.17963927,3397.724247,0,588.116773,71.68638382,202.0462954,861.8494522
2076,3/22/17,13.95227247,2929.977219,0,472.8556339,54.99685117,167.3726045,695.2250896
2077,3/23/17,17.15650251,3602.865527,0,361.50533,39.39699648,133.5923725,534.494699
2078,3/24/17,15.91582064,3342.322334,0,437.2580831,50.7974895,152.2350513,640.2906239
2079,3/25/17,16.70546645,3508.147955,0,436.0684928,50.4467044,150.5113082,637.0265054
2080,3/26/17,15.49832551,3254.648357,0,480.6715907,57.23087251,160.3503987,698.252862
2081,3/27/17,18.3139236,3845.923955,0,487.5134447,58.20043866,160.4451723,706.1590556
2082,3/28/17,19.85152114,4168.81944,0,481.8034101,57.6948986,156.6752768,696.1735855
2083,3/29/17,20.3208907,4267.387047,0,548.8016767,67.704649,172.0084056,788.5147313
2084,3/30/17,25.45358325,5345.252482,0,570.8889332,71.08128193,175.5892139,817.559429
2085,3/31/17,21.43078979,4500.465857,0,379.0924705,42.26388815,126.1344455,547.4908041
2086,4/1/17,14.62058676,3070.323219,0,399.4887882,45.58932852,130.8080392,575.8861559
2087,4/2/17,18.32149176,3847.51327,0,499.9411341,60.83155357,153.816473,714.5891606
2088,4/3/17,21.65429681,4547.402331,0,587.0927018,73.91757453,173.338165,834.3484413
2089,4/4/17,16.23046674,3408.398015,0,513.3275566,62.72260954,153.9095989,729.959765
2090,4/5/17,18.15086687,3811.682042,0,568.4258365,71.42343671,164.7887483,804.6380215
2091,4/6/17,16.60877735,3487.843244,0,630.2539271,80.88913867,177.3560338,888.4990996
2092,4/7/17,16.17887255,3397.563236,0,648.5441684,83.47594565,179.9569926,911.9771066
2093,4/8/17,20.5115016,4307.415335,0,623.9606043,79.88558307,172.255395,876.1015824
2094,4/9/17,18.37140668,3857.995403,0,566.8438738,71.33951462,157.361723,795.5451114
2095,4/10/17,15.3555095,3224.656996,0,598.3313824,76.59313059,162.1609329,837.0854459
2096,4/11/17,16.27651689,3418.068547,0,615.7677502,79.01304093,164.6133859,859.394177
2097,4/12/17,16.68654295,3504.17402,0,703.0645087,92.88001313,181.2948569,977.2393788
2098,4/13/17,18.17229632,3816.182227,0,709.8160892,93.76322648,181.054377,984.6336926
2099,4/14/17,18.79345371,3946.625278,0,715.142826,95.02284259,179.7946189,989.9602875
2100,4/15/17,17.02677379,3575.622495,0,710.1188217,94.4427737,176.6636256,981.225221
2101,4/16/17,16.23017765,3408.337307,0,710.8817466,94.43916451,175.1498973,980.4708084
2102,4/17/17,16.54070459,3473.547965,0,744.5511322,99.7425106,180.1568564,1024.450499
2103,4/18/17,19.40031931,4074.067055,0,843.3559128,115.6249792,197.7159992,1156.696891
2104,4/19/17,22.00221173,4620.464462,0,826.0554197,113.1485472,192.0136107,1131.217578
2105,4/20/17,17.47164544,3669.045542,0,799.4494898,109.1707088,184.628281,1093.24848
2106,4/21/17,17.7077833,3718.634492,0,845.8664109,116.649032,191.5917655,1154.107208
2107,4/22/17,15.33953336,3221.302005,0,860.9796623,119.2131169,192.3754191,1172.568198
2108,4/23/17,18.73581435,3934.521013,0,894.7884057,124.5844219,196.827819,1216.200647
2109,4/24/17,21.51310575,4517.752207,0,870.3670266,120.1867978,190.8250834,1181.378908
2110,4/25/17,25.19208442,5290.337729,0,795.7439614,108.7648864,174.6781538,1079.187002
2111,4/26/17,18.26078368,3834.764572,0,832.878829,115.1138638,179.296162,1127.288855
2112,4/27/17,20.4680317,4298.286656,0,877.7582642,122.0256408,185.8709158,1185.654821
2113,4/28/17,23.87790518,5014.360089,0,784.2727774,106.7781838,167.6237492,1058.67471
2114,4/29/17,18.27333894,3837.401176,0,720.3775467,97.53914821,153.7386827,971.6553776
2115,4/30/17,14.85154154,3118.823724,0,825.9617335,114.6801014,170.4722699,1111.114105
2116,5/1/17,15.34636943,3222.737581,0,893.8118486,125.7816474,179.4472687,1199.040765
2117,5/2/17,17.53502964,3682.356225,0,1037.28933,145.9875277,211.647458,1394.924315
2118,5/3/17,16.98506029,3566.86266,0,1185.2518,166.7923729,245.3158287,1597.360002
2119,5/4/17,15.46270119,3247.167249,0,1286.357829,179.9081466,271.1772268,1737.443203
2120,5/5/17,20.15543462,4232.64127,0,1387.32614,192.6442527,297.5876983,1877.558091
2121,5/6/17,24.56695075,5159.059657,0,1297.314388,176.3056208,287.2700705,1760.890079
2122,5/7/17,17.1474266,3600.959586,0,782.2483858,94.00081724,194.8810992,1071.130302
2123,5/8/17,18.63054587,3912.414633,0,908.6502264,112.2439247,223.6042031,1244.498354
2124,5/9/17,12.44777104,2614.031919,0,896.9128469,108.6402275,226.1432237,1231.696298
2125,5/10/17,17.26420458,3625.482963,0,1066.170771,132.7901397,264.4251229,1463.386034
2126,5/11/17,17.44506742,3663.464158,0,1372.642556,176.6493036,331.9730233,1881.264883
2127,5/12/17,17.55850711,3687.286493,0,1621.225916,211.1674352,389.094685,2221.488036
2128,5/13/17,21.90178418,4599.374677,0,1763.442924,230.1335382,424.2879093,2417.864371
2129,5/14/17,20.29439856,4261.823698,0,1521.802424,191.9394398,379.9115928,2093.653456
2130,5/15/17,23.45879662,4926.34729,0,1465.160053,182.8208155,371.6512261,2019.632095
2131,5/16/17,19.10560316,4012.176664,0,1258.584356,150.574465,332.8441759,1742.002997
2132,5/17/17,21.12235199,4435.693917,0,1515.251675,186.3345508,392.2423287,2093.828554
2133,5/18/17,18.6335551,3913.046571,0,1614.903584,199.111758,418.3363745,2232.351716
2134,5/19/17,15.75400171,3308.340359,0,1628.810102,199.4801439,425.9032745,2254.19352
2135,5/20/17,14.37446201,3018.637022,0,1879.506452,233.3374039,485.98662,2598.830476
2136,5/21/17,16.29680254,3422.328533,0,2158.772657,271.0689557,552.9033482,2982.744961
2137,5/22/17,19.49359333,4093.654598,0,2396.936832,302.7376133,611.252053,3310.926498
2138,5/23/17,15.19604723,3191.169919,0,2507.335927,316.4701658,641.0355559,3464.841648
2139,5/24/17,20.39107351,4282.125436,0,2615.375774,329.5504755,670.7860449,3615.712295
2140,5/25/17,24.21493238,5085.1358,0,2497.221716,310.9192393,649.3936989,3457.534654
2141,5/26/17,16.59044668,3483.993802,0,2315.691728,284.5703486,611.8103678,3212.072444
2142,5/27/17,15.47688276,3250.145379,0,2347.803901,287.3442389,623.7351113,3258.883251
2143,5/28/17,14.83544498,3115.443446,0,2574.394591,317.0036568,680.4449181,3571.843166
2144,5/29/17,15.56194607,3268.008676,0,2678.092331,329.1053325,709.7594596,3716.957123
2145,5/30/17,17.01438015,3573.019832,0,2791.063985,343.0583056,740.4266027,3874.548893
2146,5/31/17,20.12539562,4226.333081,0,2803.980966,342.8472122,748.4646615,3895.29284
2147,6/1/17,20.07474801,4215.697081,0,2736.224129,334.0200733,731.9875513,3802.231754
2148,6/2/17,19.06083478,4002.775303,0,2841.362348,346.9791577,760.7231883,3949.064694
2149,6/3/17,20.5510564,4315.721845,0,3206.973679,395.3222654,850.8602754,4453.156219
2150,6/4/17,21.64438249,4545.320323,0,3242.084321,398.4446423,863.6919758,4504.220939
2151,6/5/17,21.56003719,4527.60781,0,3326.746034,408.2824343,888.2363083,4623.264777
2152,6/6/17,21.14778904,4441.035698,0,3370.789237,412.4418264,903.4306378,4686.661701
2153,6/7/17,19.50775641,4096.628846,0,3436.233549,419.7127036,923.3738765,4779.320129
2154,6/8/17,18.85519921,3959.591834,0,3316.731082,401.998666,899.2758547,4618.005603
2155,6/9/17,20.57994635,4321.788734,0,3540.632327,431.031912,956.403455,4928.067694
2156,6/10/17,20.99378542,4408.694938,0,3516.567499,426.2710779,954.8919533,4897.73053
2157,6/11/17,22.86098109,4800.806028,0,3337.918897,400.7346064,916.258487,4654.91199
2158,6/12/17,17.89258474,3757.442795,0,3075.531397,364.2443473,856.9514913,4296.727235
2159,6/13/17,14.58966873,3063.830433,0,3156.310118,374.1428861,879.5604286,4410.013432
2160,6/14/17,14.79141945,3106.198085,0,3395.45716,404.8075722,941.0736284,4741.338361
2161,6/15/17,14.83697642,3115.765048,0,3661.846625,438.9878889,1009.442412,5110.276926
2162,6/16/17,16.61567024,3489.290751,0,3976.972892,479.5647862,1089.868644,5546.406323
2163,6/17/17,17.65790702,3708.160474,0,4119.390111,496.7518905,1129.03824,5745.180241
2164,6/18/17,20.01174365,4202.466167,0,4345.872579,525.1143563,1188.708819,6059.695754
2165,6/19/17,18.14532231,3810.517685,0,4599.63608,557.1037374,1255.082665,6411.822482
2166,6/20/17,13.78085958,2893.980511,0,4687.681665,565.8400425,1283.060881,6536.582588
2167,6/21/17,20.99965716,4409.928004,0,4891.321351,592.7816027,1334.722765,6818.825718
2168,6/22/17,23.392786,4912.48506,0,4832.060578,583.5924137,1324.125063,6739.778055
2169,6/23/17,22.25256519,4673.03869,0,4705.109682,565.2297466,1297.236031,6567.57546
2170,6/24/17,19.41633796,4077.430972,0,5004.087156,603.2164364,1374.828747,6982.132339
2171,6/25/17,19.21630737,4035.424548,0,5282.157332,638.3069968,1447.560234,7368.024563
2172,6/26/17,19.42170976,4078.559049,0,5105.903407,613.6913231,1408.0771,7127.67183
2173,6/27/17,17.82416562,3743.07478,0,5173.867776,621.8828071,1427.75434,7223.504923
2174,6/28/17,21.38819979,4491.521957,0,5095.57981,609.7632932,1413.024638,7118.367741
2175,6/29/17,15.26325163,3205.282842,0,5020.63151,598.7819418,1397.948914,7017.362366
2176,6/30/17,17.95345481,3770.225509,0,5026.712114,598.1682688,1403.360553,7028.240936
2177,7/1/17,15.91383437,3341.905219,0,5229.889316,622.9155955,1459.261749,7312.066661
2178,7/2/17,18.95342123,3980.218459,0,5143.985795,615.4432864,1431.087021,7190.516103
2179,7/3/17,19.36622826,4066.907934,0,5089.221105,611.9362537,1410.802752,7111.96011
2180,7/4/17,20.83992074,4376.383356,0,5244.250808,637.5110575,1440.177412,7321.939277
2181,7/5/17,21.41809594,4497.800148,0,5326.039711,652.3805092,1453.128338,7431.548559
2182,7/6/17,19.41261411,4076.648962,0,5467.122325,676.5048136,1478.551978,7622.179116
2183,7/7/17,17.0834991,3587.534811,0,5700.267731,713.0181075,1526.465191,7939.751029
2184,7/8/17,18.53678753,3892.725381,0,5618.831281,706.2721974,1499.153486,7824.256965
2185,7/9/17,19.29831751,4052.646677,0,5195.820586,652.636136,1389.918426,7238.375148
2186,7/10/17,17.7595322,3729.501763,0,5012.256762,631.5247431,1338.549153,6982.330659
2187,7/11/17,14.2040544,2982.851425,0,4763.657163,599.2656039,1274.795029,6637.717796
2188,7/12/17,17.33715926,3640.803445,0,5015.526301,641.2182438,1323.035812,6979.780357
2189,7/13/17,19.80524355,4159.101145,0,5084.717276,656.0533364,1330.467177,7071.23779
2190,7/14/17,16.79429924,3526.80284,0,4965.870254,643.6818253,1294.796747,6904.348827
2191,7/15/17,16.43647176,3451.65907,0,4847.144084,630.6880495,1260.039334,6737.871468
2192,7/16/17,15.71858637,3300.903138,0,4596.876741,598.8224814,1194.879511,6390.578733
2193,7/17/17,10.64254562,2234.934579,0,4036.78437,518.3811088,1063.768211,5618.93369
2194,7/18/17,14.19298714,2980.5273,0,4306.475843,564.761189,1113.758617,5984.995648
2195,7/19/17,12.95969202,2721.535325,0,4273.77364,562.0829161,1101.532097,5937.388652
2196,7/20/17,14.9720675,3144.134175,0,4515.933993,604.1735871,1145.654632,6265.762213
2197,7/21/17,15.58464044,3272.774492,0,4561.084778,616.1270449,1146.810607,6324.02243
2198,7/22/17,14.91070163,3131.247343,0,4397.521764,594.3979756,1104.689747,6096.609486
2199,7/23/17,15.14076522,3179.560697,0,4309.788658,586.2048296,1076.657329,5972.650817
2200,7/24/17,6.775090007,1422.768902,0,3356.523404,438.952632,868.3882896,4663.864325
2201,7/25/17,11.49956971,2414.90964,0,4108.362428,561.9504588,1019.829475,5690.142362
2202,7/26/17,15.30422182,3213.886581,0,4548.439307,637.7686271,1102.695402,6288.903336
2203,7/27/17,19.40420174,4074.882365,0,4734.941421,672.1147157,1133.583138,6540.639275
2204,7/28/17,13.6742898,2871.600858,0,4075.427609,569.2720275,990.0309921,5634.730629
2205,7/29/17,13.24390913,2781.220917,0,3893.863665,546.1612645,942.5242545,5382.549184
2206,7/30/17,11.26620263,2365.902553,0,3882.603396,548.2299779,932.9408121,5363.774186
2207,7/31/17,14.25197504,2992.914759,0,4511.798715,655.5613687,1053.311474,6220.671558
2208,8/1/17,11.02809086,2315.899081,0,3975.252221,565.7229048,946.2740178,5487.249144
2209,8/2/17,9.499408778,1994.875843,0,3628.39124,511.5501058,869.7756063,5009.716952
2210,8/3/17,13.75934686,2889.462841,0,4039.311254,588.1484348,940.011699,5567.471388
2211,8/4/17,14.3537792,3014.293631,0,4189.702021,618.6901988,960.9352879,5769.327508
2212,8/5/17,16.56849051,3479.383008,0,4406.443975,659.6700205,995.6267391,6061.740735
2213,8/6/17,15.84787823,3328.054428,0,4261.69414,640.3747964,958.3040116,5860.372948
2214,8/7/17,15.96087875,3351.784538,0,4229.55811,640.4624338,942.7845164,5812.80506
2215,8/8/17,15.27395278,3207.530083,0,4222.13984,644.2762111,932.5713772,5798.987428
2216,8/9/17,15.75740938,3309.05597,0,4301.431568,662.659774,939.3302481,5903.42159
2217,8/10/17,12.07403051,2535.546407,0,3976.647196,607.721735,872.3043651,5456.673296
2218,8/11/17,13.39163012,2812.242326,0,3987.844446,617.2509376,863.2449388,5468.340323
2219,8/12/17,14.24826813,2992.136308,0,3950.27376,616.5032054,846.7227237,5413.499689
2220,8/13/17,12.20572455,2563.202156,0,3652.290026,568.1133227,783.4727356,5003.876084
2221,8/14/17,14.49767283,3044.511295,0,3943.381509,625.5352053,827.8119418,5396.728656
2222,8/15/17,17.4705424,3668.813904,0,3810.508169,607.6105686,794.1135974,5212.232335
2223,8/16/17,15.41475938,3237.099471,0,3660.357107,585.6543175,758.2763491,5004.287774
2224,8/17/17,15.23419447,3199.180838,0,3669.9009,592.4381732,751.3376596,5013.676733
2225,8/18/17,14.74968292,3097.433413,0,3703.672569,603.3703894,748.8759594,5055.918917
2226,8/19/17,15.78439364,3314.722665,0,3741.593627,614.5831249,747.4496203,5103.626372
2227,8/20/17,10.36341583,2176.317325,0,3419.62402,554.448752,687.4252552,4661.498028
2228,8/21/17,13.25132442,2782.778128,0,3602.257322,596.8079171,707.4365281,4906.501768
2229,8/22/17,13.50021863,2835.045912,0,3808.436959,641.9683409,732.4579684,5182.863268
2230,8/23/17,15.49100664,3253.111394,0,3820.005348,649.6312304,725.0594546,5194.696033
2231,8/24/17,14.06640997,2953.946093,0,3631.627428,619.431512,684.3506949,4935.409635
2232,8/25/17,13.31781879,2796.741945,0,3773.672114,651.9967835,698.4395758,5124.108473
2233,8/26/17,14.9764899,3145.062879,0,3919.626097,685.8512044,712.4401975,5317.917499
2234,8/27/17,14.48922179,3042.736576,0,3964.606877,700.5112864,709.6685385,5374.786702
2235,8/28/17,15.63392264,3283.123754,0,4025.995308,718.4435209,709.2892752,5453.728104
2236,8/29/17,15.00613356,3151.288048,0,3868.13338,693.1335957,674.6454403,5235.912416
2237,8/30/17,14.44426548,3033.295751,0,3788.122849,682.9712197,652.4453661,5123.539434
2238,8/31/17,15.29232471,3211.388189,0,3627.177115,656.7503821,618.0557188,4901.983216
2239,9/1/17,13.63179438,2862.67682,0,3522.647855,638.3485068,597.6748208,4758.671183
2240,9/2/17,13.20137627,2772.289016,0,3256.97543,585.0430892,555.8798147,4397.898334
2241,9/3/17,16.21002363,3404.104963,0,3264.404832,591.2010536,552.0906671,4407.696553
2242,9/4/17,15.98925739,3357.744052,0,3236.97803,588.3944482,544.321411,4369.693889
2243,9/5/17,13.62325034,2860.882572,0,3388.473356,622.206091,562.6947559,4573.374203
2244,9/6/17,13.27539469,2787.832884,0,3340.380482,615.446155,551.6552471,4507.481885
2245,9/7/17,13.61638815,2859.441512,0,3193.371764,587.6077888,526.7490566,4307.728609
2246,9/8/17,11.42483193,2399.214706,0,2787.773261,504.1245385,466.0791744,3757.976974
2247,9/9/17,10.96559702,2302.775375,0,2746.983514,499.0337696,456.1901504,3702.207434
2248,9/10/17,12.6794744,2662.689624,0,3045.396241,566.3012169,493.4378304,4105.135288
2249,9/11/17,13.8959415,2918.147716,0,3171.985777,595.9809195,507.1496644,4275.116361
2250,9/12/17,13.50060083,2835.126174,0,3199.024786,604.916727,506.6775565,4310.61907
2251,9/13/17,14.18319652,2978.471268,0,3012.949768,568.1898828,476.9376786,4058.07733
2252,9/14/17,15.09901428,3170.793,0,2846.646971,536.541325,449.5628132,3832.751109
2253,9/15/17,13.90002428,2919.0051,0,2487.220895,463.7561589,395.932914,3346.909968
2254,9/16/17,13.70720918,2878.513928,0,2447.570945,458.2500597,386.6574183,3292.478423
2255,9/17/17,14.00952842,2942.000969,0,2462.018241,464.3660995,384.6664932,3311.050834
2256,9/18/17,13.96095225,2931.799973,0,2349.622597,443.2745266,365.606946,3158.50407
2257,9/19/17,14.83162047,3114.640298,0,2328.356028,441.5233766,358.918553,3128.797958
2258,9/20/17,14.39241154,3022.406424,0,2288.017733,435.5749693,349.7346267,3073.327329
2259,9/21/17,14.76113707,3099.838784,0,2209.064579,421.4332,335.4108714,2965.90865
2260,9/22/17,16.96342777,3562.319831,0,1950.230556,367.1089197,298.3405456,2615.680022
2261,9/23/17,15.79321955,3316.576106,0,1708.237858,316.7186914,263.6401874,2288.596737
2262,9/24/17,14.88550133,3125.955279,0,1658.026643,308.2374026,253.769116,2220.033162
2263,9/25/17,13.87346201,2913.427023,0,1682.483507,316.3776301,253.2633778,2252.124515
2264,9/26/17,12.06106444,2532.823532,0,1590.797949,297.2182165,238.950785,2126.96695
2265,9/27/17,12.96494161,2722.637739,0,1726.591334,331.4372284,251.4654538,2309.494017
2266,9/28/17,12.32440516,2588.125083,0,1769.237063,344.0997263,252.6882888,2366.025078
2267,9/29/17,12.88502781,2705.855839,0,1795.121488,352.9550088,251.7758993,2399.852397
2268,9/30/17,12.66765388,2660.207316,0,1766.538,349.5524672,244.2665551,2360.357023
2269,10/1/17,12.96758537,2723.192928,0,1776.718865,355.1919299,241.1843028,2373.095098
2270,10/2/17,13.20362933,2772.762159,0,1636.24928,325.6343205,220.9792036,2182.862804
2271,10/3/17,12.33890398,2591.169837,0,1645.23434,331.0133496,217.7417523,2193.989442
2272,10/4/17,11.83558695,2485.473259,0,1722.281636,352.4389643,221.8794255,2296.600026
2273,10/5/17,13.59020074,2853.942156,0,1684.639221,346.8692585,213.2793508,2244.787831
2274,10/6/17,14.75521977,3098.596152,0,1546.259443,317.5485706,193.9095052,2057.717519
2275,10/7/17,11.9711971,2513.951391,0,1441.069878,295.4786437,178.5694978,1915.118019
2276,10/8/17,13.09831086,2750.64528,0,1388.030292,285.8344827,168.8310045,1842.69578
2277,10/9/17,13.52951891,2841.198971,0,1355.185346,280.8987933,161.2522504,1797.33639
2278,10/10/17,12.44293109,2613.01553,0,1262.909342,261.0742675,148.0124669,1671.996076
2279,10/11/17,12.59083836,2644.076056,0,1413.441303,302.3997951,157.6320606,1873.473158
2280,10/12/17,11.31154848,2375.42518,0,1245.207114,263.8178498,137.3514694,1646.376433
2281,10/13/17,10.93160193,2295.636405,0,1234.034171,264.4148444,131.7691452,1630.218161
2282,10/14/17,10.71093968,2249.297333,0,1220.259623,264.6429768,125.8050077,1610.707608
2283,10/15/17,11.78038909,2473.881708,0,1231.306639,271.3932393,121.8084597,1624.508338
2284,10/16/17,12.0755148,2535.858108,0,1242.997036,278.1886832,117.7076206,1638.89334
2285,10/17/17,10.07269571,2115.2661,0,1244.366016,282.4779053,112.5464285,1639.39035
2286,10/18/17,10.56447881,2218.54055,0,1153.271986,262.0797527,100.4594887,1515.811227
2287,10/19/17,11.18674326,2349.216084,0,1175.991519,272.6513128,96.558868,1545.2017
2288,10/20/17,12.1691785,2555.527485,0,1017.584252,233.8454762,80.45114774,1331.880876
2289,10/21/17,10.76138713,2259.891297,0,878.4764253,198.9827453,66.6662196,1144.12539
2290,10/22/17,10.29717813,2162.407408,0,893.5477883,207.4263788,62.47823733,1163.452404
2291,10/23/17,10.71103835,2249.318053,0,922.4049932,219.9473334,58.69551142,1201.047838
2292,10/24/17,12.8586373,2700.313832,0,978.2121991,240.5103518,55.71376141,1274.436312
2293,10/25/17,11.93635883,2506.635353,0,951.0832098,237.362751,48.37416034,1236.820121
2294,10/26/17,11.01611224,2313.38357,0,805.0289128,198.6515913,36.60696047,1040.287465
2295,10/27/17,10.9609392,2301.797232,0,783.2293129,196.6530511,30.06240844,1009.944772
2296,10/28/17,9.781768897,2054.171468,0,727.6919395,184.1436774,22.63317104,934.4687879
2297,10/29/17,9.843834092,2067.205159,0,708.1948285,182.748041,16.25930368,907.2021732
2298,10/30/17,8.138472755,1709.079278,0,585.7817382,147.1851835,8.662398711,741.6293204
2299,10/31/17,1.405201954,295.0924104,NA,NA,NA,NA,NA
2300,11/1/17,9.859754985,2070.548547,0,612.2735841,163.6876792,0,775.9612632
2301,11/2/17,7.790959198,1636.101432,0,549.0179574,142.0729355,0,691.090893
2302,11/3/17,7.898815355,1658.751225,0,547.6217292,141.671859,0,689.2935882
2303,11/4/17,6.643387922,1395.111464,0,554.5030823,142.590006,0,697.0930883
2304,11/5/17,8.142428641,1709.910015,0,1069.565319,273.3236605,0,1342.88898
2305,11/6/17,8.278577041,1738.501179,0,1033.970789,262.3282544,0,1296.299044
2306,11/7/17,6.334349776,1330.213453,0,502.415275,125.1159545,0,627.5312295
2307,11/8/17,8.489101288,1782.71127,0,547.3670211,140.4212964,0,687.7883175
2308,11/9/17,8.700974955,1827.20474,0,539.2823426,137.5794977,0,676.8618403
2309,11/10/17,8.084522641,1697.749755,0,473.6139041,116.4793364,0,590.0932405
2310,11/11/17,8.291016219,1741.113406,0,460.0207594,112.067122,0,572.0878814
2311,11/12/17,8.657779329,1818.133659,0,443.6585722,106.5826554,0,550.2412276
2312,11/13/17,8.533902875,1792.119604,0,488.1477249,120.2705946,0,608.4183194
2313,11/14/17,8.72160668,1831.537403,0,441.3707648,105.5867991,0,546.9575639
2314,11/15/17,8.141320363,1709.677276,0,395.9678062,91.20198507,0,487.1697913
2315,11/16/17,8.154626495,1712.471564,0,405.647445,94.01707007,0,499.6645151
2316,11/17/17,6.89991922,1448.983036,0,365.967646,80.99847679,0,446.9661228
2317,11/18/17,9.392457177,1972.416007,0,369.9592547,83.0015093,0,452.960764
2318,11/19/17,9.452793356,1985.086605,0,344.3716857,75.21821794,0,419.5899036
2319,11/20/17,8.140977445,1709.605263,0,306.2961041,63.53096571,0,369.8270698
2320,11/21/17,7.919691225,1663.135157,0,303.3701204,62.57077605,0,365.9408964
2321,11/22/17,8.709408128,1828.975707,0,378.6585254,84.63511035,0,463.2936358
2322,11/23/17,8.32226642,1747.675948,0,383.8982336,85.88569442,0,469.783928
2323,11/24/17,8.128297336,1706.942441,0,344.6677565,74.22448195,0,418.8922385
2324,11/25/17,7.879345843,1654.662627,0,356.6917814,77.37696509,0,434.0687465
2325,11/26/17,8.202751007,1722.577711,0,328.4826538,69.1110214,0,397.5936752
2326,11/27/17,8.648483901,1816.181619,0,288.4671099,57.32212382,0,345.7892337
2327,11/28/17,8.85740385,1860.054808,0,268.2458352,51.72804617,0,319.9738813
2328,11/29/17,6.591379856,1384.18977,0,264.0443741,49.97222527,0,314.0165994
2329,11/30/17,5.375969773,1128.953652,0,271.4690133,51.47737799,0,322.9463913
2330,12/1/17,6.734502079,1414.245437,0,295.4995304,58.8084942,15.82162845,370.1296531
2331,12/2/17,6.86501843,1441.65387,0,305.731383,61.33937446,16.98938695,384.0601444
2332,12/3/17,7.193363857,1510.60641,0,283.8347608,55.2196123,16.80705629,355.8614294
2333,12/4/17,9.914083353,2081.957504,0,214.1909718,36.5292099,14.35923253,265.0794142
2334,12/5/17,5.896595827,1238.285124,0,113.080206,9.271043364,10.21987684,132.5711262
2335,12/6/17,8.350967544,1753.703184,0,228.8216795,40.17965667,16.35746933,285.3588055
2336,12/7/17,12.82219701,2692.661372,0,181.4344291,27.99444921,14.52711023,223.9559885
2337,12/8/17,8.563673198,1798.371372,0,120.6981721,12.6813341,11.75116139,145.1306676
2338,12/9/17,8.505112104,1786.073542,0,138.0069984,17.08716608,13.22260972,168.3167742
2339,12/10/17,10.53757689,2212.891148,0,222.3614829,37.46496615,18.93380927,278.7602583
2340,12/11/17,8.999956999,1889.99097,0,196.3608303,30.84453439,18.07457046,245.2799352
2341,12/12/17,6.515770719,1368.311851,0,125.108516,13.8129778,14.05720638,152.9787002
2342,12/13/17,8.460412804,1776.686689,0,157.5889853,21.63456879,16.78801164,196.0115658
2343,12/14/17,9.025688615,1895.394609,0,137.8468358,17.03677136,16.000288,170.8838952
2344,12/15/17,8.69698904,1826.367698,0,166.6477393,23.45310774,18.10011623,208.2009632
2345,12/16/17,7.819093877,1642.009714,0,108.171628,10.01165123,13.88354402,132.0668233
2346,12/17/17,5.5164848,1158.461808,0,110.4074184,10.49578095,14.03261257,134.9358119
2347,12/18/17,13.79729398,2897.431736,0,244.8078678,42.09232661,23.36894646,310.2691409
2348,12/19/17,7.506578339,1576.381451,0,134.8382798,16.36858753,15.65192843,166.8587957
2349,12/20/17,7.103770569,1491.79182,0,114.6041195,11.56406568,14.24134356,140.4095287
2350,12/21/17,14.17373862,2976.48511,0,79.95421826,3.907685558,11.69190521,95.55380903
2351,12/22/17,7.946812463,1668.830617,0,50.53613487,NA,9.542876923,57.47123814
2352,12/23/17,6.773167936,1422.365267,0,41.05186328,NA,8.912392894,45.0397249
2353,12/24/17,8.087088958,1698.288681,0,95.40485885,7.202597569,12.80618077,115.4136372
2354,12/25/17,7.016833022,1473.534935,0,89.93111158,5.808114908,12.44901321,108.1882397
2355,12/26/17,7.6525946,1607.044866,0,104.3999565,9.069788139,13.45598825,126.9257329
2356,12/27/17,7.242663044,1520.959239,0,119.1952979,12.12883398,14.55950062,145.8836325
2357,12/28/17,7.967510748,1673.177257,0,135.9040092,15.88392258,15.71426389,167.5021957
2358,12/29/17,8.141750212,1709.767545,0,141.1189813,16.95958031,16.08348378,174.1620454
2359,12/30/17,8.558320109,1797.247223,0,136.8515076,15.99620948,15.76078649,168.6085036
2360,12/31/17,1.087892847,228.4574978,0,76.86894455,3.166083848,21.45757497,101.4926034
2361,1/1/18,8.103618251,1701.759833,0,92.0973512,4.339077388,24.06155791,120.4979865
2362,1/2/18,8.237394285,1729.8528,0,106.708146,5.429275438,26.58458371,138.7220052
2363,1/3/18,9.287501023,1950.375215,0,132.12314,7.412810504,30.82764055,170.3635911
2364,1/4/18,8.360448556,1755.694197,0,105.5777245,5.300234978,26.24024055,137.1182001
2365,1/5/18,8.180756608,1717.958888,0,106.2298462,5.275182222,26.38252424,137.8875526
2366,1/6/18,7.546108541,1584.682794,0,124.3401507,6.636923427,29.4022686,160.3793427
2367,1/7/18,7.440287978,1562.460475,0,111.7137133,5.570044004,27.32398994,144.6077473
2368,1/8/18,6.719068944,1411.004478,0,123.4710829,6.430670191,29.25322721,159.1549803
2369,1/9/18,8.693749425,1825.687379,0,86.64311953,3.633932815,22.94410291,113.2211553
2370,1/10/18,6.083202779,1277.472584,0,92.90523859,4.113607087,23.89078424,120.9096299
2371,1/11/18,6.582269333,1382.27656,0,95.80166083,4.297188622,24.34512534,124.4439748
