date,hour,rainfall_in,air_temp_f,par_w.k2,rh_percent,wind_speed_m.s,bar_press_hg
5/30/12,1,,22.45,0.006,,,
5/30/12,2,,22.26,0,,,
5/30/12,3,,22.16,0,,,
5/30/12,4,,22.17,0,,,
5/30/12,5,,19.55,0.095,,,
5/30/12,6,,16.84,35.47,,,
5/30/12,7,,19.1,195,,,
5/30/12,8,,23.26,412.3,,,
5/30/12,9,,28.08,629.3,,,
5/30/12,10,,30.8,817,,,
5/30/12,11,,31.82,959,,,
5/30/12,12,,33.78,1046,,,
5/30/12,13,,35.23,1065,,,
5/30/12,14,,36.84,1023,,,
5/30/12,15,,36.45,909,,,
5/30/12,16,,35.83,582.6,,,
5/30/12,17,,35.32,555.1,,,
5/30/12,18,,35.38,330.9,,,
5/30/12,19,,34.01,78.86,,,
5/30/12,20,,31.28,10.71,,,
5/30/12,21,,30.06,0,,,
5/30/12,22,,29.13,0,,,
5/30/12,23,,27.05,0,,,
5/31/12,0,,25.07,0.001,,,
5/31/12,1,,24.43,0,,,
5/31/12,2,,25.17,0,,,
5/31/12,3,,25.34,0,,,
5/31/12,4,,23.89,0,,,
5/31/12,5,,22.65,0.046,,,
5/31/12,6,,23.02,33.7,,,
5/31/12,7,,21.42,193.3,,,
5/31/12,8,,25.82,411.4,,,
5/31/12,9,,29.37,627.5,,,
5/31/12,10,,32.11,812,,,
5/31/12,11,,33.59,958,,,
5/31/12,12,,36.24,1044,,,
5/31/12,13,,37.91,1063,,,
5/31/12,14,,39.85,1015,,,
5/31/12,15,,39.44,902,,,
5/31/12,16,,38.79,574.3,,,
5/31/12,17,,38.65,541.6,,,
5/31/12,18,,38.04,324.3,,,
5/31/12,19,,37.14,78.7,,,
5/31/12,20,,35.03,11.36,,,
5/31/12,21,,32.65,0,,,
5/31/12,22,,31.07,0,,,
5/31/12,23,,29.44,0,,,
6/1/12,0,,29.3,0,,,
6/1/12,1,,28.29,0,,,
6/1/12,2,,28.48,0,,,
6/1/12,3,,26.85,0,,,
6/1/12,4,,25.3,0,,,
6/1/12,5,,23.22,0.06,,,
6/1/12,6,,22.97,34.2,,,
6/1/12,7,,24.04,187.1,,,
6/1/12,8,,28.49,402.5,,,
6/1/12,9,,33.09,605.5,,,
6/1/12,10,,34.35,785.7,,,
6/1/12,11,,37.15,920,,,
6/1/12,12,,39.24,998,,,
6/1/12,13,,41.5,1015,,,
6/1/12,14,,42.35,959,,,
6/1/12,15,,41.35,855,,,
6/1/12,16,,41.02,568.6,,,
6/1/12,17,,39.4,490.1,,,
6/1/12,18,,38.4,294.5,,,
6/1/12,19,,35.87,78.49,,,
6/1/12,20,,33.33,10.9,,,
6/1/12,21,,31.39,0,,,
6/1/12,22,,32.44,0,,,
6/1/12,23,,33.24,0,,,
6/2/12,0,,33.18,0,,,
6/2/12,1,,31.98,0,,,
6/2/12,2,,27.39,0,,,
6/2/12,3,,25.66,0,,,
6/2/12,4,,25.15,0.014,,,
6/2/12,5,,25.2,0.032,,,
6/2/12,6,,23.88,26.63,,,
6/2/12,7,,24.85,173.2,,,
6/2/12,8,,27.23,398.7,,,
6/2/12,9,,30.79,614,,,
6/2/12,10,,33.79,765.9,,,
6/2/12,11,,35.31,879,,,
6/2/12,12,,36.8,984,,,
6/2/12,13,,37.81,1059,,,
6/2/12,14,,37.57,1002,,,
6/2/12,15,,37.76,894,,,
6/2/12,16,,37.85,572.5,,,
6/2/12,17,,37.64,537,,,
6/2/12,18,,36.46,317.7,,,
6/2/12,19,,34.83,85,,,
6/2/12,20,,32.97,12.21,,,
6/2/12,21,,31.47,0,,,
6/2/12,22,,31.63,0,,,
6/2/12,23,,29.76,0,,,
6/3/12,0,,26.52,0,,,
6/3/12,1,,26.44,0,,,
6/3/12,2,,24.49,0,,,
6/3/12,3,,22.93,0.008,,,
6/3/12,4,,21.07,0.029,,,
6/3/12,5,,20.57,0.111,,,
6/3/12,6,,20.26,33.38,,,
6/3/12,7,,20.94,194.8,,,
6/3/12,8,,25.66,411.2,,,
6/3/12,9,,29.53,631.3,,,
6/3/12,10,,32.11,817,,,
6/3/12,11,,33.66,960,,,
6/3/12,12,,34.67,1052,,,
6/3/12,13,,36.23,1082,,,
6/3/12,14,,37.4,1029,,,
6/3/12,15,,36.8,915,,,
6/3/12,16,,37.25,583.5,,,
6/3/12,17,,38.24,552,,,
6/3/12,18,,37.09,335.5,,,
6/3/12,19,,34.47,81.1,,,
6/3/12,20,,31.52,12.42,,,
6/3/12,21,,29.72,0,,,
6/3/12,22,,27.69,0,,,
6/3/12,23,,28.57,0,,,
6/4/12,0,,26.41,0,,,
6/4/12,1,,25.73,0,,,
6/4/12,2,,25.16,0,,,
6/4/12,3,,23.68,0,,,
6/4/12,4,,21.15,0.005,,,
6/4/12,5,,20.67,0.062,,,
6/4/12,6,,21.1,35.14,,,
6/4/12,7,,22.65,196.9,,,
6/4/12,8,,25.12,409.5,,,
6/4/12,9,,28.57,623.8,,,
6/4/12,10,,31.18,812,,,
6/4/12,11,,33.07,954,,,
6/4/12,12,,33.84,1033,,,
6/4/12,13,,35.11,1052,,,
6/4/12,14,,35.79,1006,,,
6/4/12,15,,37.02,896,,,
6/4/12,16,,37.76,569.5,,,
6/4/12,17,,37.26,543.9,,,
6/4/12,18,,36.27,329,,,
6/4/12,19,,34.8,81.5,,,
6/4/12,20,,32.81,13.6,,,
6/4/12,21,,32.69,0,,,
6/4/12,22,,31.11,0,,,
6/4/12,23,,30.88,0,,,
6/5/12,0,,30.15,0,,,
6/5/12,1,,28.93,0,,,
6/5/12,2,,27.85,0,,,
6/5/12,3,,27.33,0,,,
6/5/12,4,,24.49,0,,,
6/5/12,5,,24.44,0.025,,,
6/5/12,6,,23.94,31.62,,,
6/5/12,7,,24.54,188,,,
6/5/12,8,,27.95,399.3,,,
6/5/12,9,,30.12,609.8,,,
6/5/12,10,,31.66,794.5,,,
6/5/12,11,,32.16,942,,,
6/5/12,12,,32.99,1031,,,
6/5/12,13,,34.22,1051,,,
6/5/12,14,,34.61,1004,,,
6/5/12,15,,34.66,898,,,
6/5/12,16,,34.89,571.7,,,
6/5/12,17,,34.65,547.7,,,
6/5/12,18,,34.46,332.8,,,
6/5/12,19,,32.92,83.4,,,
6/5/12,20,,30.08,14.33,,,
6/5/12,21,,27.26,0,,,
6/5/12,22,,26.07,0,,,
6/5/12,23,,24.84,0,,,
6/6/12,0,,25.1,0.009,,,
6/6/12,1,,24.86,0.001,,,
6/6/12,2,,23.89,0.001,,,
6/6/12,3,,21.41,0.017,,,
6/6/12,4,,21.18,0.011,,,
6/6/12,5,,18.45,0.12,,,
6/6/12,6,,18.29,39.09,,,
6/6/12,7,,20.58,199.8,,,
6/6/12,8,,23.68,416.9,,,
6/6/12,9,,28.26,633.5,,,
6/6/12,10,,30.66,818,,,
6/6/12,11,,32.42,959,,,
6/6/12,12,,34.04,1037,,,
6/6/12,13,,35.31,1063,,,
6/6/12,14,,35.87,1015,,,
6/6/12,15,,35.46,906,,,
6/6/12,16,,35.85,570.5,,,
6/6/12,17,,35.94,545.1,,,
6/6/12,18,,34.95,333.8,,,
6/6/12,19,,33.43,85.2,,,
6/6/12,20,,30.09,14.21,,,
6/6/12,21,,29.17,0,,,
6/6/12,22,,29.01,0,,,
6/6/12,23,,28.3,0,,,
6/7/12,0,,27.39,0,,,
6/7/12,1,,25.06,0,,,
6/7/12,2,,25.61,0.001,,,
6/7/12,3,,25.14,0,,,
6/7/12,4,,23.33,0,,,
6/7/12,5,,21.08,0.086,,,
6/7/12,6,,21.39,35.37,,,
6/7/12,7,,22.74,193.6,,,
6/7/12,8,,26.03,407.5,,,
6/7/12,9,,29.79,619.7,,,
6/7/12,10,,30.6,805,,,
6/7/12,11,,31.98,951,,,
6/7/12,12,,33.64,1036,,,
6/7/12,13,,35.47,1056,,,
6/7/12,14,,36.73,1004,,,
6/7/12,15,,37.54,900,,,
6/7/12,16,,36.86,572,,,
6/7/12,17,,36.28,546.7,,,
6/7/12,18,,35.95,332.8,,,
6/7/12,19,,34.89,88.2,,,
6/7/12,20,,31.98,14.99,,,
6/7/12,21,,29.69,0,,,
6/7/12,22,,29.69,0,,,
6/7/12,23,,28.25,0,,,
6/8/12,0,,28.04,0,,,
6/8/12,1,,26.86,0,,,
6/8/12,2,,26.77,0,,,
6/8/12,3,,25.83,0,,,
6/8/12,4,,24.68,0,,,
6/8/12,5,,22.44,0.087,,,
6/8/12,6,,21.22,39.96,,,
6/8/12,7,,22.9,204.1,,,
6/8/12,8,,25.45,420,,,
6/8/12,9,,28.88,633.8,,,
6/8/12,10,,31.71,817,,,
6/8/12,11,,33.53,957,,,
6/8/12,12,,34.59,1040,,,
6/8/12,13,,35.46,1055,,,
6/8/12,14,,37.81,1006,,,
6/8/12,15,,38.58,899,,,
6/8/12,16,,37.97,571.5,,,
6/8/12,17,,38.43,551.7,,,
6/8/12,18,,36.96,341.9,,,
6/8/12,19,,35.19,92.5,,,
6/8/12,20,,33.54,16.02,,,
6/8/12,21,,32.82,0,,,
6/8/12,22,,31.71,0,,,
6/8/12,23,,30,0,,,
6/9/12,0,,29.6,0,,,
6/9/12,1,,28.74,0,,,
6/9/12,2,,27.24,0,,,
6/9/12,3,,25.08,0,,,
6/9/12,4,,22.72,0,,,
6/9/12,5,,21.37,0.108,,,
6/9/12,6,,21.7,40.58,,,
6/9/12,7,,23.12,201.3,,,
6/9/12,8,,26.05,416.4,,,
6/9/12,9,,28.98,630.7,,,
6/9/12,10,,31.67,815,,,
6/9/12,11,,33.55,952,,,
6/9/12,12,,34.63,1033,,,
6/9/12,13,,35.88,1053,,,
6/9/12,14,,36.66,1008,,,
6/9/12,15,,37.75,903,,,
6/9/12,16,,36.82,569.1,,,
6/9/12,17,,36.46,551.5,,,
6/9/12,18,,35.7,338,,,
6/9/12,19,,34.73,93.9,,,
6/9/12,20,,32.79,15.41,,,
6/9/12,21,,32.08,0,,,
6/9/12,22,,31.77,0,,,
6/9/12,23,,30.48,0,,,
6/10/12,0,,27.42,0,,,
6/10/12,1,,26.24,0,,,
6/10/12,2,,24.48,0,,,
6/10/12,3,,24.16,0,,,
6/10/12,4,,21.85,0,,,
6/10/12,5,,21.49,0.098,,,
6/10/12,6,,21.8,36.98,,,
6/10/12,7,,24.33,197.5,,,
6/10/12,8,,27.23,412.2,,,
6/10/12,9,,30.64,623.5,,,
6/10/12,10,,31.75,808,,,
6/10/12,11,,32.63,947,,,
6/10/12,12,,33.29,1032,,,
6/10/12,13,,34.99,1053,,,
6/10/12,14,,36.12,1009,,,
6/10/12,15,,36.13,901,,,
6/10/12,16,,36.84,571.6,,,
6/10/12,17,,37.28,552.4,,,
6/10/12,18,,36.75,340.2,,,
6/10/12,19,,34.85,97.7,,,
6/10/12,20,,32.44,16.9,,,
6/10/12,21,,30.06,0,,,
6/10/12,22,,29.27,0,,,
6/10/12,23,,28.62,0,,,
6/11/12,0,,28.28,0,,,
6/11/12,1,,28.44,0,,,
6/11/12,2,,25.56,0,,,
6/11/12,3,,24.73,0,,,
6/11/12,4,,25.05,0,,,
6/11/12,5,,22.74,0.07,,,
6/11/12,6,,21.72,35.18,,,
6/11/12,7,,24.44,192.6,,,
6/11/12,8,,28,403.5,,,
6/11/12,9,,31.21,610.3,,,
6/11/12,10,,32.89,795.3,,,
6/11/12,11,,34.05,937,,,
6/11/12,12,,35.47,1027,,,
6/11/12,13,,37.38,1052,,,
6/11/12,14,,37.44,1006,,,
6/11/12,15,,38.15,901,,,
6/11/12,16,,37.63,573.8,,,
6/11/12,17,,37.22,558.2,,,
6/11/12,18,,36.26,350.1,,,
6/11/12,19,,35.55,101,,,
6/11/12,20,,33.2,16.72,,,
6/11/12,21,,31.4,0,,,
6/11/12,22,,29.89,0,,,
6/11/12,23,,27.63,0,,,
6/12/12,0,,26.51,0,,,
6/12/12,1,,25.77,0,,,
6/12/12,2,,25.44,0,,,
6/12/12,3,,25.3,0,,,
6/12/12,4,,24.54,0,,,
6/12/12,5,,22.64,0.081,,,
6/12/12,6,,21.91,36.43,,,
6/12/12,7,,24.97,193,,,
6/12/12,8,,27.56,407.9,,,
6/12/12,9,,32.49,620.5,,,
6/12/12,10,,34.72,807,,,
6/12/12,11,,35.31,946,,,
6/12/12,12,,37.06,1033,,,
6/12/12,13,,38.93,1065,,,
6/12/12,14,,40.28,1016,,,
6/12/12,15,,40.32,912,,,
6/12/12,16,,38.54,578.4,,,
6/12/12,17,,37.91,562.5,,,
6/12/12,18,,37.19,348.5,,,
6/12/12,19,,36.15,105.6,,,
6/12/12,20,,33.32,18.83,,,
6/12/12,21,,30.63,0,,,
6/12/12,22,,29.79,0,,,
6/12/12,23,,28.85,0,,,
6/13/12,0,,26.77,0,,,
6/13/12,1,,27.57,0,,,
6/13/12,2,,25.92,0,,,
6/13/12,3,,26.15,0,,,
6/13/12,4,,25.14,0,,,
6/13/12,5,,23.36,0.083,,,
6/13/12,6,,21.55,20.73,,,
6/13/12,7,,23.12,180,,,
6/13/12,8,,26.41,415.4,,,
6/13/12,9,,30.53,628,,,
6/13/12,10,,33.58,813,,,
6/13/12,11,,35.59,949,,,
6/13/12,12,,37.1,1035,,,
6/13/12,13,,37.96,1056,,,
6/13/12,14,,39.44,1016,,,
6/13/12,15,,38.55,907,,,
6/13/12,16,,38.37,578.7,,,
6/13/12,17,,38.1,555.4,,,
6/13/12,18,,37.27,343.6,,,
6/13/12,19,,35.76,105.7,,,
6/13/12,20,,32.76,16.35,,,
6/13/12,21,,31.72,0,,,
6/13/12,22,,31.98,0,,,
6/13/12,23,,32.88,0,,,
6/14/12,0,,32.08,0,,,
6/14/12,1,,30.9,0,,,
6/14/12,2,,28.13,0,,,
6/14/12,3,,26.99,0,,,
6/14/12,4,,25.47,0,,,
6/14/12,5,,23.22,0.08,,,
6/14/12,6,,23.25,39.74,,,
6/14/12,7,,24.02,204.4,,,
6/14/12,8,,28.16,419.3,,,
6/14/12,9,,30.23,632.2,,,
6/14/12,10,,31.88,820,,,
6/14/12,11,,33.61,961,,,
6/14/12,12,,35.58,1043,,,
6/14/12,13,,37.21,1061,,,
6/14/12,14,,38.32,1012,,,
6/14/12,15,,38.88,903,,,
6/14/12,16,,39.33,572.7,,,
6/14/12,17,,38.29,553.9,,,
6/14/12,18,,37.87,342.1,,,
6/14/12,19,,35,107.4,,,
6/14/12,20,,32.38,16.45,,,
6/14/12,21,,31.32,0,,,
6/14/12,22,,28.67,0,,,
6/14/12,23,,29.14,0,,,
6/15/12,0,,30.05,0,,,
6/15/12,1,,28.22,0,,,
6/15/12,2,,26.73,0,,,
6/15/12,3,,25.31,0,,,
6/15/12,4,,24.08,0,,,
6/15/12,5,,21.3,0.059,,,
6/15/12,6,,20.87,38.6,,,
6/15/12,7,,24.57,201.7,,,
6/15/12,8,,27.45,414.5,,,
6/15/12,9,,30.21,626.8,,,
6/15/12,10,,31.44,813,,,
6/15/12,11,,32.67,952,,,
6/15/12,12,,34.05,1036,,,
6/15/12,13,,35.09,1056,,,
6/15/12,14,,36,1007,,,
6/15/12,15,,37.37,897,,,
6/15/12,16,,37.71,571.4,,,
6/15/12,17,,38.64,545.7,,,
6/15/12,18,,37.37,337.5,,,
6/15/12,19,,35.58,106.2,,,
6/15/12,20,,32.17,16.87,,,
6/15/12,21,,30.51,0,,,
6/15/12,22,,30.12,0,,,
6/15/12,23,,26.68,0,,,
6/16/12,0,,26.56,0,,,
6/16/12,1,,25.84,0,,,
6/16/12,2,,25.5,0,,,
6/16/12,3,,24.86,0,,,
6/16/12,4,,24.09,0,,,
6/16/12,5,,23.35,0.059,,,
6/16/12,6,,22.24,32.11,,,
6/16/12,7,,23.91,173.4,,,
6/16/12,8,,27.09,379.3,,,
6/16/12,9,,31.01,608.6,,,
6/16/12,10,,33.26,790.2,,,
6/16/12,11,,34.39,927,,,
6/16/12,12,,36.05,1010,,,
6/16/12,13,,37.41,1034,,,
6/16/12,14,,38.42,993,,,
6/16/12,15,,39.15,886,,,
6/16/12,16,,39.36,569.2,,,
6/16/12,17,,39.42,541.5,,,
6/16/12,18,,38.84,332.3,,,
6/16/12,19,,36.75,94.3,,,
6/16/12,20,,34.14,11.55,,,
6/16/12,21,,32.9,0.002,,,
6/16/12,22,,31.99,0.001,,,
6/16/12,23,,29.46,0,,,
6/17/12,0,,31.06,0,,,
6/17/12,1,,30.21,0,,,
6/17/12,2,,26.74,0,,,
6/17/12,3,,26.17,0,,,
6/17/12,4,,25.37,0,,,
6/17/12,5,,24.31,0.051,,,
6/17/12,6,,23.51,31.34,,,
6/17/12,7,,25.63,177.1,,,
6/17/12,8,,29.74,380.7,,,
6/17/12,9,,33.72,588.9,,,
6/17/12,10,,35.18,774.9,,,
6/17/12,11,,36.52,912,,,
6/17/12,12,,38.25,1000,,,
6/17/12,13,,40.26,1027,,,
6/17/12,14,,40.62,984,,,
6/17/12,15,,40.41,881,,,
6/17/12,16,,40.44,561.3,,,
6/17/12,17,,39.19,539.5,,,
6/17/12,18,,38.95,333,,,
6/17/12,19,,38.32,104.7,,,
6/17/12,20,,36.27,16.43,,,
6/17/12,21,,34.44,0.016,,,
6/17/12,22,,34.71,0.001,,,
6/17/12,23,,35.17,0.004,,,
6/18/12,0,,32.14,0,,,
6/18/12,1,,30.82,0,,,
6/18/12,2,,30.63,0,,,
6/18/12,3,,29.3,0,,,
6/18/12,4,,29.38,0,,,
6/18/12,5,,27.57,0.049,,,
6/18/12,6,,27.44,32.87,,,
6/18/12,7,,27.96,184.7,,,
6/18/12,8,,30.5,390.4,,,
6/18/12,9,,33.97,601,,,
6/18/12,10,,37.12,788.3,,,
6/18/12,11,,39.06,935,,,
6/18/12,12,,38.83,1023,,,
6/18/12,13,,39.39,1039,,,
6/18/12,14,,40.07,997,,,
6/18/12,15,,40.52,880,,,
6/18/12,16,,40.62,570.3,,,
6/18/12,17,,40.54,544.3,,,
6/18/12,18,,39.84,335.5,,,
6/18/12,19,,38.86,108,,,
6/18/12,20,,36.37,18.19,,,
6/18/12,21,,34.19,0.01,,,
6/18/12,22,,32.97,0,,,
6/18/12,23,,31.68,0,,,
6/19/12,0,,29.26,0,,,
6/19/12,1,,28.9,0,,,
6/19/12,2,,28.04,0,,,
6/19/12,3,,27.25,0,,,
6/19/12,4,,26.63,0,,,
6/19/12,5,,25.32,0.069,,,
6/19/12,6,,24.75,36.44,,,
6/19/12,7,,26.87,198.1,,,
6/19/12,8,,30.99,410.3,,,
6/19/12,9,,33.11,626.3,,,
6/19/12,10,,33.27,815,,,
6/19/12,11,,34.64,960,,,
6/19/12,12,,36.04,1050,,,
6/19/12,13,,37.39,1073,,,
6/19/12,14,,37.89,1028,,,
6/19/12,15,,39.29,921,,,
6/19/12,16,,39.29,587.9,,,
6/19/12,17,,39.06,574.9,,,
6/19/12,18,,38.37,358.3,,,
6/19/12,19,,37.21,117.8,,,
6/19/12,20,,34,21.65,,,
6/19/12,21,,33.3,0.014,,,
6/19/12,22,,34.14,0,,,
6/19/12,23,,33.55,0,,,
6/20/12,0,,31.76,0,,,
6/20/12,1,,30.78,0,,,
6/20/12,2,,29.54,0,,,
6/20/12,3,,29.43,0,,,
6/20/12,4,,26.26,0,,,
6/20/12,5,,23.65,0.067,,,
6/20/12,6,,23.33,26.65,,,
6/20/12,7,,26.1,175.1,,,
6/20/12,8,,29.51,388.4,,,
6/20/12,9,,31.49,598.5,,,
6/20/12,10,,33.3,792.5,,,
6/20/12,11,,34.75,941,,,
6/20/12,12,,37.14,1030,,,
6/20/12,13,,38.44,1051,,,
6/20/12,14,,40.2,1017,,,
6/20/12,15,,40.95,910,,,
6/20/12,16,,39.54,583.5,,,
6/20/12,17,,39.04,564.2,,,
6/20/12,18,,38.17,348.8,,,
6/20/12,19,,37.61,114.8,,,
6/20/12,20,,35.08,16.4,,,
6/20/12,21,,33.1,0.002,,,
6/20/12,22,,30.76,0,,,
6/20/12,23,,29.81,0,,,
6/21/12,0,,29.33,0,,,
6/21/12,1,,30.02,0,,,
6/21/12,2,,27.15,0,,,
6/21/12,3,,26.64,0,,,
6/21/12,4,,24.89,0,,,
6/21/12,5,,23.57,0.06,,,
6/21/12,6,,22.86,30.41,,,
6/21/12,7,,23.37,185,,,
6/21/12,8,,28.02,395.1,,,
6/21/12,9,,33.1,606.9,,,
6/21/12,10,,35.03,785.9,,,
6/21/12,11,,36.32,923,,,
6/21/12,12,,37.85,1013,,,
6/21/12,13,,38.46,1032,,,
6/21/12,14,,40.83,999,,,
6/21/12,15,,40.96,893,,,
6/21/12,16,,40.75,567.2,,,
6/21/12,17,,41.09,542.1,,,
6/21/12,18,,39.67,332.4,,,
6/21/12,19,,37.37,108.3,,,
6/21/12,20,,35.16,18.25,,,
6/21/12,21,,33.54,0.013,,,
6/21/12,22,,34.29,0.001,,,
6/21/12,23,,30.74,0.001,,,
6/22/12,0,,28.8537037,0,,,
6/22/12,1,,28.37592593,0,,,
6/22/12,2,,27.54259259,0,,,
6/22/12,3,,29.4712963,0,,,
6/22/12,4,,27.93981481,0,,,
6/22/12,5,,26.94907407,13.81666667,,,
6/22/12,6,,25.44814815,134.6166667,,,
6/22/12,7,,27.85092593,315.9333333,,,
6/22/12,8,,29.97962963,494.3166667,,,
6/22/12,9,,32.7962963,657.4333333,,,
6/22/12,10,,34.35462963,786.5166667,,,
6/22/12,11,,36.21574074,863.5,,,
6/22/12,12,,37.07037037,892.1666667,,,
6/22/12,13,,37.62592593,866.25,,,
6/22/12,14,,38.69722222,779.85,,,
6/22/12,15,,39.05277778,646.4333333,,,
6/22/12,16,,38.52962963,490.7,,,
6/22/12,17,,37.12037037,310.7833333,,,
6/22/12,18,,35.39722222,136.6166667,,,
6/22/12,19,,32.98518519,13.73333333,,,
6/22/12,20,,32.81018519,0,,,
6/22/12,21,,31.91018519,0,,,
6/22/12,22,,31.80185185,0,,,
6/22/12,23,,32.01944444,0,,,
6/23/12,0,,30.94907407,0,,,
6/23/12,1,,28.95648148,0,,,
6/23/12,2,,27.80092593,0,,,
6/23/12,3,,26.88333333,0,,,
6/23/12,4,,27.63148148,0,,,
6/23/12,5,,27.08796296,12.93333333,,,
6/23/12,6,,26.75925926,130.8833333,,,
6/23/12,7,,28.36388889,316.05,,,
6/23/12,8,,29.93148148,443.1166667,,,
6/23/12,9,,31.63611111,621,,,
6/23/12,10,,34.39351852,781.6,,,
6/23/12,11,,36.23888889,860.4833333,,,
6/23/12,12,,37.73425926,876.7833333,,,
6/23/12,13,,38.82314815,849.5,,,
6/23/12,14,,39.4462963,763.7,,,
6/23/12,15,,40.17962963,632.2833333,,,
6/23/12,16,,39.45092593,488.5833333,,,
6/23/12,17,,37.57962963,296.1333333,,,
6/23/12,18,,35.78796296,126.6333333,,,
6/23/12,19,,33.92222222,13.48333333,,,
6/23/12,20,,33.57777778,0,,,
6/23/12,21,,34.69074074,0,,,
6/23/12,22,,33.36666667,0,,,
6/23/12,23,,32.51111111,0,,,
6/24/12,0,,30.72407407,0,,,
6/24/12,1,,31.03981481,0,,,
6/24/12,2,,30.21574074,0,,,
6/24/12,3,,28.50555556,0,,,
6/24/12,4,,28.10092593,0,,,
6/24/12,5,,27.7287037,22.68333333,,,
6/24/12,6,,28.39166667,149.75,,,
6/24/12,7,,28.85925926,317.0333333,,,
6/24/12,8,,30.17592593,476.7166667,,,
6/24/12,9,,31.99444444,642.0833333,,,
6/24/12,10,,33.80277778,766.7166667,,,
6/24/12,11,,35.74259259,848.3666667,,,
6/24/12,12,,36.16666667,871.25,,,
6/24/12,13,,36.7212963,837.8833333,,,
6/24/12,14,,37.67037037,751.9666667,,,
6/24/12,15,,37.90277778,618.3666667,,,
6/24/12,16,,37.38148148,459.8333333,,,
6/24/12,17,,36.79259259,290.2333333,,,
6/24/12,18,,35.45277778,129.35,,,
6/24/12,19,,33.92685185,14.46666667,,,
6/24/12,20,,32.80462963,0,,,
6/24/12,21,,32.325,0,,,
6/24/12,22,,32.575,0,,,
6/24/12,23,,31.04814815,0,,,
6/25/12,0,,29.90740741,0,,,
6/25/12,1,,29.0037037,0,,,
6/25/12,2,,30.14259259,0,,,
6/25/12,3,,29.61759259,0,,,
6/25/12,4,,29.55462963,0,,,
6/25/12,5,,28.43333333,12.5,,,
6/25/12,6,,27.44537037,131.2,,,
6/25/12,7,,29.34444444,304.9666667,,,
6/25/12,8,,31.71203704,481.0166667,,,
6/25/12,9,,34.26388889,645.2833333,,,
6/25/12,10,,35.68055556,725.2,,,
6/25/12,11,,36.76203704,840.1333333,,,
6/25/12,12,,37.92037037,866.1666667,,,
6/25/12,13,,38.57407407,840.2833333,,,
6/25/12,14,,38.98518519,757.3333333,,,
6/25/12,15,,38.72777778,624.6666667,,,
6/25/12,16,,38.06111111,464.8666667,,,
6/25/12,17,,37.59907407,292.3,,,
6/25/12,18,,36.43888889,122.6666667,,,
6/25/12,19,,34.74537037,13.71666667,,,
6/25/12,20,,33.46574074,0,,,
6/25/12,21,,31.9962963,0,,,
6/25/12,22,,31.15555556,0,,,
6/25/12,23,,31.025,0,,,
6/26/12,0,,31.5212963,0,,,
6/26/12,1,,30.61944444,0,,,
6/26/12,2,,29.28148148,0,,,
6/26/12,3,,28.76851852,0,,,
6/26/12,4,,28.90833333,0,,,
6/26/12,5,,28.14537037,10.85,,,
6/26/12,6,,28.95462963,126.6666667,,,
6/26/12,7,,30.27962963,300.15,,,
6/26/12,8,,32.91018519,473.2166667,,,
6/26/12,9,,35.02314815,633.5333333,,,
6/26/12,10,,37.43703704,764.8333333,,,
6/26/12,11,,38.76574074,848.9,,,
6/26/12,12,,39.67685185,884.3,,,
6/26/12,13,,40.325,847.25,,,
6/26/12,14,,41.325,741.5833333,,,
6/26/12,15,,40.70740741,639.05,,,
6/26/12,16,,39.825,468.6833333,,,
6/26/12,17,,39.11388889,295.4,,,
6/26/12,18,,37.49351852,127.1666667,,,
6/26/12,19,,35.70740741,14.8,,,
6/26/12,20,,36.05,0,,,
6/26/12,21,,35.5537037,0,,,
6/26/12,22,,33.77685185,0,,,
6/26/12,23,,32.89537037,0,,,
6/27/12,0,,32.69814815,0,,,
6/27/12,1,,31.10092593,0,,,
6/27/12,2,,30.2712963,0,,,
6/27/12,3,,28.84074074,0,,,
6/27/12,4,,27.86851852,0,,,
6/27/12,5,,27.96666667,11.26666667,,,
6/27/12,6,,27.73055556,146.45,,,
6/27/12,7,,30.28611111,272.55,,,
6/27/12,8,,32.96018519,475.0333333,,,
6/27/12,9,,34.925,633.8666667,,,
6/27/12,10,,36.94444444,763.55,,,
6/27/12,11,,38.83333333,845.2,,,
6/27/12,12,,40.12592593,873.2333333,,,
6/27/12,13,,40.99537037,843.5333333,,,
6/27/12,14,,41.17777778,758.35,,,
6/27/12,15,,41.18888889,627.6,,,
6/27/12,16,,41.01388889,477.1166667,,,
6/27/12,17,,39.60185185,238.7,,,
6/27/12,18,,38.83703704,166.0833333,,,
6/27/12,19,,37.82777778,18.43333333,,,
6/27/12,20,,33.42407407,0,,,
6/27/12,21,,32.9212963,0,,,
6/27/12,22,,32.83518519,0,,,
6/27/12,23,,31.91111111,0,,,
6/28/12,0,,30.30277778,0,,,
6/28/12,1,,28.90833333,0,,,
6/28/12,2,,28.58518519,0,,,
6/28/12,3,,28.32685185,0,,,
6/28/12,4,,27.16759259,0,,,
6/28/12,5,,27.69259259,11.15,,,
6/28/12,6,,28.19166667,123.2,,,
6/28/12,7,,29.7962963,296.0833333,,,
6/28/12,8,,32.26018519,462.15,,,
6/28/12,9,,34.99907407,621.4333333,,,
6/28/12,10,,36.82962963,753.4833333,,,
6/28/12,11,,38.28796296,839.35,,,
6/28/12,12,,39.32592593,863.3,,,
6/28/12,13,,40.275,836.35,,,
6/28/12,14,,40.44259259,752.4666667,,,
