date,influent_flow,frw1_outflow,frw2_outflow,frw3_outflow
1/1/12,NA,28.8008,NA,NA
1/2/12,NA,27.5158,NA,NA
1/3/12,NA,29.0339,NA,NA
1/4/12,NA,29.2901,NA,NA
1/5/12,NA,30.7257,NA,NA
1/6/12,NA,29.3901,NA,NA
1/7/12,NA,29.9433,NA,NA
1/8/12,NA,31.2565,NA,NA
1/9/12,NA,32.8884,NA,NA
1/10/12,NA,31.6293,NA,NA
1/11/12,NA,30.2823,NA,NA
1/12/12,NA,29.1059,NA,NA
1/13/12,NA,16.4361,NA,NA
1/14/12,NA,18.8255,NA,NA
1/15/12,NA,28.4014,NA,NA
1/16/12,NA,26.6403,NA,NA
1/17/12,NA,23.8991,NA,NA
1/18/12,NA,28.3783,NA,NA
1/19/12,NA,32.2462,NA,NA
1/20/12,NA,29.796,NA,NA
1/21/12,NA,23.8033,NA,NA
1/22/12,NA,20.7857,NA,NA
1/23/12,NA,19.173,NA,NA
1/24/12,NA,14.9411,NA,NA
1/25/12,NA,15.5849,NA,NA
1/26/12,NA,10.702,NA,NA
1/27/12,NA,12.5611,NA,NA
1/28/12,NA,17.7997,NA,NA
1/29/12,NA,24.3111,NA,NA
1/30/12,NA,24.0654,NA,NA
1/31/12,NA,17.9286,NA,NA
2/1/12,NA,16.2475,NA,NA
2/2/12,NA,19.5648,NA,NA
2/3/12,NA,23.7963,NA,NA
2/4/12,NA,24.036,NA,NA
2/5/12,NA,24.9442,NA,NA
2/6/12,NA,25.9163,NA,NA
2/7/12,NA,24.5789,NA,NA
2/8/12,NA,22.8175,NA,NA
2/9/12,NA,21.6552,NA,NA
2/10/12,NA,21.8163,NA,NA
2/11/12,NA,21.454,NA,NA
2/12/12,NA,20.9796,NA,NA
2/13/12,NA,19.4273,NA,NA
2/14/12,NA,19.0218,NA,NA
2/15/12,NA,20.0173,NA,NA
2/16/12,NA,20.7464,NA,NA
2/17/12,NA,21.6745,NA,NA
2/18/12,NA,22.2802,NA,NA
2/19/12,NA,22.4072,NA,NA
2/20/12,NA,20.255,NA,NA
2/21/12,NA,17.6133,NA,NA
2/22/12,NA,16.3154,NA,NA
2/23/12,NA,14.5517,NA,NA
2/24/12,NA,13.7806,NA,NA
2/25/12,NA,17.6402,NA,NA
2/26/12,NA,23.9313,NA,NA
2/27/12,NA,25.4098,NA,NA
2/28/12,NA,24.1105,NA,NA
2/29/12,NA,23.9445,NA,NA
3/1/12,NA,27.3197,NA,NA
3/2/12,NA,30.1071,NA,NA
3/3/12,NA,28.0226,NA,NA
3/4/12,NA,27.8593,NA,NA
3/5/12,NA,29.2841,NA,NA
3/6/12,NA,29.4354,NA,NA
3/7/12,NA,29.9961,NA,NA
3/8/12,NA,30.6245,NA,NA
3/9/12,NA,28.5744,NA,NA
3/10/12,NA,26.4499,NA,NA
3/11/12,NA,31.4046,NA,NA
3/12/12,NA,31.3223,NA,NA
3/13/12,NA,21.5057,NA,NA
3/14/12,NA,21.7326,NA,NA
3/15/12,NA,27.6907,NA,NA
3/16/12,NA,29.1928,NA,NA
3/17/12,NA,28.8617,NA,NA
3/18/12,NA,30.217,NA,NA
3/19/12,NA,31.6065,NA,NA
3/20/12,NA,31.7151,NA,NA
3/21/12,NA,29.4873,NA,NA
3/22/12,NA,31.1553,NA,NA
3/23/12,NA,31.0737,NA,NA
3/24/12,NA,32.4928,NA,NA
3/25/12,NA,33.1755,NA,NA
3/26/12,NA,34.9341,NA,NA
3/27/12,NA,36.9062,NA,NA
3/28/12,NA,32.7071,NA,NA
3/29/12,NA,28.5888,NA,NA
3/30/12,NA,27.2089,NA,NA
3/31/12,NA,28.7842,NA,NA
4/1/12,NA,30.9912,NA,NA
4/2/12,NA,32.1048,NA,NA
4/3/12,NA,39.7048,NA,NA
4/4/12,NA,37.3806,NA,NA
4/5/12,NA,36.1604,NA,NA
4/6/12,NA,35.2957,NA,NA
4/7/12,NA,27.5945,NA,NA
4/8/12,NA,26.6261,NA,NA
4/9/12,NA,28.1333,NA,NA
4/10/12,NA,23.342,NA,NA
4/11/12,NA,32.2279,NA,NA
4/12/12,NA,20.4514,NA,NA
4/13/12,NA,17.5626,NA,NA
4/14/12,NA,25.8108,NA,NA
4/15/12,NA,26.0987,NA,NA
4/16/12,NA,24.8146,NA,NA
4/17/12,NA,25.7341,NA,NA
4/18/12,NA,27.0564,NA,NA
4/19/12,NA,24.2154,NA,NA
4/20/12,NA,23.7922,NA,NA
4/21/12,NA,23.487,NA,NA
4/22/12,NA,23.5392,NA,NA
4/23/12,NA,22.4556,NA,NA
4/24/12,NA,22.0426,NA,NA
4/25/12,NA,20.232,NA,NA
4/26/12,NA,24.4148,NA,NA
4/27/12,NA,29.9238,NA,NA
4/28/12,NA,22.762,NA,NA
4/29/12,NA,22.0313,NA,NA
4/30/12,NA,24.881,NA,NA
5/1/12,NA,22.6535,NA,NA
5/2/12,NA,24.2331,NA,NA
5/3/12,NA,22.5858,NA,NA
5/4/12,NA,22.2754,NA,NA
5/5/12,NA,22.7277,NA,NA
5/6/12,NA,22.8684,NA,NA
5/7/12,NA,25.9166,NA,NA
5/8/12,NA,23.0903,NA,NA
5/9/12,NA,17.6534,NA,NA
5/10/12,NA,16.9947,NA,NA
5/11/12,NA,23.5198,NA,NA
5/12/12,NA,21.632,NA,NA
5/13/12,NA,16.9918,NA,NA
5/14/12,NA,24.0299,NA,NA
5/15/12,NA,28.5891,NA,NA
5/16/12,NA,22.5384,NA,NA
5/17/12,NA,20.6464,NA,NA
5/18/12,NA,19.8327,NA,NA
5/19/12,NA,20.0743,NA,NA
5/20/12,NA,22.3951,NA,NA
5/21/12,NA,22.3972,NA,NA
5/22/12,NA,21.8101,NA,NA
5/23/12,NA,25.1191,NA,NA
5/24/12,NA,26.2321,NA,NA
5/25/12,NA,26.3491,NA,NA
5/26/12,NA,24.1974,NA,NA
5/27/12,NA,28.8869,NA,NA
5/28/12,NA,25.4338,NA,NA
5/29/12,NA,27.9646,NA,NA
5/30/12,NA,24.9717,NA,NA
5/31/12,NA,27.9811,NA,NA
6/1/12,NA,32.0389,NA,NA
6/2/12,NA,28.2916,NA,NA
6/3/12,NA,30.8997,NA,NA
6/4/12,NA,26.5789,NA,NA
6/5/12,NA,26.4649,NA,NA
6/6/12,NA,35.2572,NA,NA
6/7/12,NA,26.6806,NA,NA
6/8/12,NA,31.0153,NA,NA
6/9/12,NA,36.4666,NA,NA
6/10/12,NA,35.1082,NA,NA
6/11/12,NA,34.56,NA,NA
6/12/12,NA,35.6946,NA,NA
6/13/12,NA,37.7016,NA,NA
6/14/12,NA,32.0198,NA,NA
6/15/12,NA,31.4518,NA,NA
6/16/12,NA,31.485,NA,NA
6/17/12,NA,32.4437,NA,NA
6/18/12,NA,23.3073,NA,NA
6/19/12,NA,20.2731,NA,NA
6/20/12,NA,20.2348,NA,NA
6/21/12,NA,23.4784,NA,NA
6/22/12,NA,32.0377,NA,NA
6/23/12,NA,36.2065,NA,NA
6/24/12,NA,38.3592,NA,NA
6/25/12,NA,39.0335,NA,NA
6/26/12,NA,35.4063,NA,NA
6/27/12,NA,31.6626,NA,NA
6/28/12,NA,33.5152,NA,NA
6/29/12,NA,31.99,NA,NA
6/30/12,NA,31.0714,NA,NA
7/1/12,NA,32.776,NA,NA
7/2/12,NA,29.5961,NA,NA
7/3/12,NA,30.6414,NA,NA
7/4/12,NA,33.3218,NA,NA
7/5/12,NA,33.6605,NA,NA
7/6/12,NA,35.2085,NA,NA
7/7/12,NA,33.5363,NA,NA
7/8/12,NA,33.4154,NA,NA
7/9/12,NA,31.1032,NA,NA
7/10/12,NA,32.597,NA,NA
7/11/12,NA,29.9435,NA,NA
7/12/12,NA,33.0754,NA,NA
7/13/12,NA,43.5859,NA,NA
7/14/12,NA,38.4286,NA,NA
7/15/12,NA,29.8238,NA,NA
7/16/12,NA,39.8226,NA,NA
7/17/12,NA,29.9916,NA,NA
7/18/12,NA,40.4368,NA,NA
7/19/12,NA,43.0543,NA,NA
7/20/12,NA,39.3036,NA,NA
7/21/12,NA,35.8211,NA,NA
7/22/12,NA,36.6121,NA,NA
7/23/12,NA,36.4886,NA,NA
7/24/12,NA,36.6792,NA,NA
7/25/12,NA,40.5546,NA,NA
7/26/12,NA,36.483,NA,NA
7/27/12,NA,37.5134,NA,NA
7/28/12,NA,38.0853,NA,NA
7/29/12,NA,39.8519,NA,NA
7/30/12,NA,46.478,NA,NA
7/31/12,NA,56.9977,NA,NA
8/1/12,NA,47.1323,NA,NA
8/2/12,NA,42.0414,NA,NA
8/3/12,NA,37.9997,NA,NA
8/4/12,NA,32.7637,NA,NA
8/5/12,NA,32.4547,NA,NA
8/6/12,NA,35.3577,NA,NA
8/7/12,NA,29.1654,NA,NA
8/8/12,NA,27.2864,NA,NA
8/9/12,NA,29.4742,NA,NA
8/10/12,NA,34.9199,NA,NA
8/11/12,NA,31.138,NA,NA
8/12/12,NA,31.9851,NA,NA
8/13/12,NA,32.0474,NA,NA
8/14/12,NA,27.8134,NA,NA
8/15/12,NA,28.7468,NA,NA
8/16/12,NA,29.5335,NA,NA
8/17/12,NA,32.4365,NA,NA
8/18/12,NA,31.9257,NA,NA
8/19/12,NA,35.6808,NA,NA
8/20/12,NA,36.8111,NA,NA
8/21/12,NA,32.019,NA,NA
8/22/12,NA,43.1207,NA,NA
8/23/12,NA,48.5902,NA,NA
8/24/12,NA,42.5679,NA,NA
8/25/12,NA,29.8735,NA,NA
8/26/12,NA,30.4329,NA,NA
8/27/12,NA,28.5071,NA,NA
8/28/12,NA,31.6271,NA,NA
8/29/12,NA,30.2819,NA,NA
8/30/12,NA,29.5763,NA,NA
8/31/12,NA,29.2135,NA,NA
9/1/12,NA,30.6255,NA,NA
9/2/12,NA,29.7346,NA,NA
9/3/12,NA,25.6487,NA,NA
9/4/12,NA,28.5802,NA,NA
9/5/12,NA,29.2157,NA,NA
9/6/12,NA,23.1928,NA,NA
9/7/12,NA,26.2715,NA,NA
9/8/12,NA,28.6526,NA,NA
9/9/12,NA,32.1343,NA,NA
9/10/12,NA,35.0702,NA,NA
9/11/12,NA,35.7817,NA,NA
9/12/12,NA,35.2337,NA,NA
9/13/12,NA,30.5088,NA,NA
9/14/12,NA,25.9992,NA,NA
9/15/12,NA,26.7092,NA,NA
9/16/12,NA,32.0553,NA,NA
9/17/12,NA,34.2076,NA,NA
9/18/12,NA,30.1069,NA,NA
9/19/12,NA,31.4097,NA,NA
9/20/12,NA,30.185,NA,NA
9/21/12,NA,29.7904,NA,NA
9/22/12,NA,30.117,NA,NA
9/23/12,NA,34.2346,NA,NA
9/24/12,NA,34.9426,NA,NA
9/25/12,NA,29.8362,NA,NA
9/26/12,NA,28.8305,NA,NA
9/27/12,NA,30.7459,NA,NA
9/28/12,NA,30.0538,NA,NA
9/29/12,NA,26.924,NA,NA
9/30/12,NA,28.2779,NA,NA
10/1/12,52.25,26.92,12.85,10.7
10/2/12,51.87,22.88,12.13,10.69
10/3/12,51.77,25.92,12.33,10.18
10/4/12,47.49,22.68,10.93,9.53
10/5/12,45.74,21.23,10.2,8.97
10/6/12,55.05,20.84,10.41,9.14
10/7/12,69.22,30.07,16.02,12.5
10/8/12,107.48,44.73,23.29,18.99
10/9/12,116.28,53.94,22.87,21.66
10/10/12,122.77,51.18,29.31,25.14
10/11/12,121.17,56.34,33.48,23.77
10/12/12,119.17,66.06,25.24,19.28
10/13/12,119.19,62.08,26.21,19.46
10/14/12,122.2,64.18,26.35,20.04
10/15/12,123.16,69.69,27.19,20.48
10/16/12,119.78,62.09,27.93,19.17
10/17/12,129.41,65.59,29.25,20.44
10/18/12,119.67,62.96,28.07,19.2
10/19/12,105.84,59.34,25.69,17.66
10/20/12,80.06,44.03,18.42,13.1
10/21/12,67.95,36.96,15.72,11.8
10/22/12,63.08,35.25,14.2,10.78
10/23/12,65.46,31.31,13.4,10.22
10/24/12,68.94,33.38,15.79,12.29
10/25/12,63.73,29.63,15.21,11.13
10/26/12,62.77,25.63,16,11.27
10/27/12,64.45,25.9,14.89,10.58
10/28/12,62.5,29.08,15.24,10.65
10/29/12,63.79,31.91,16.28,11.18
10/30/12,60.36,34.34,14.67,10.3
10/31/12,54.68,30.95,13.29,9.72
11/1/12,52.89,28.7,12.13,8.61
11/2/12,57.36,31.19,13.36,9.53
11/3/12,60.49,29.91,13.9,9.77
11/4/12,59.99,31.89,14.33,10.12
11/5/12,63.36,34.67,16.22,11.13
11/6/12,59.62,32.91,14.79,10.3
11/7/12,59.26,30.81,14.42,9.76
11/8/12,61.91,30.88,15.12,10.35
11/9/12,64.69,32.99,15.08,10.26
11/10/12,65.37,30.65,15.49,10.57
11/11/12,69.86,33.07,17.6,11.69
11/12/12,76.98,37.2,20.04,13.14
11/13/12,74.21,40.4,19.74,12.82
11/14/12,72.6,38.8,17.76,11.39
11/15/12,70.1,35.35,18.23,12.15
11/16/12,70.31,34.34,18.1,12.02
11/17/12,71.75,32.4,17.68,11.8
11/18/12,75.93,34.99,19.97,12.83
11/19/12,74.39,38.92,20.07,12.64
11/20/12,74.29,36.21,19.1,12.54
11/21/12,75.14,35.72,19.36,12.74
11/22/12,81.94,35.79,20.94,13.8
11/23/12,61.52,31.94,18.8,11.71
11/24/12,72.09,31.49,17.79,11.65
11/25/12,76.75,34.22,20.32,12.88
11/26/12,77.16,39.63,21.51,13.64
11/27/12,74.21,37.55,18.15,11.81
11/28/12,70.67,36.3,17.48,11.61
11/29/12,69.13,34.7,17.1,11.7
11/30/12,69.71,33.86,17.48,11.58
12/1/12,71.93,34.19,16.35,10.77
12/2/12,73.11,35.67,17.78,11.56
12/3/12,74.13,39.08,19.53,12.77
12/4/12,69.93,35.99,16.91,11.26
12/5/12,71.89,35.32,17.5,11.72
12/6/12,73.76,35.41,18.88,12.48
12/7/12,71.58,38.05,17.53,11.8
12/8/12,72.82,35.04,15.99,11.61
12/9/12,69.53,33.53,17.93,12.71
12/10/12,71.64,37.11,18.5,13.25
12/11/12,72.04,36.65,17.76,11.74
12/12/12,69.88,35.91,16.73,11.73
12/13/12,69.7,33.85,17.53,13.09
12/14/12,73.56,37.51,17.77,13.23
12/15/12,74.86,33.93,17.8,13.26
12/16/12,72.88,35.55,19.65,14.35
12/17/12,72.78,37.1,19.51,14.83
12/18/12,71.06,35.67,17.49,13.81
12/19/12,70.24,35.59,17.43,13.87
12/20/12,67.94,33.17,14.19,13.82
12/21/12,69.06,40.85,8.82,17.06
12/22/12,81.4,39.49,17.91,14.49
12/23/12,68.1,37.02,17.38,13.35
12/24/12,72.93,34.2,14.4,14.37
12/25/12,58.23,39.93,6.44,17.5
12/26/12,67.17,34.1,7.3,15.29
12/27/12,82.09,38.97,20.46,17.47
12/28/12,80.08,39.9,21.6,16.01
12/29/12,77.77,39.01,18.91,13.66
12/30/12,72.44,38.22,19.15,13.79
12/31/12,77.21,36.17,19.62,14.49
1/1/13,67.89,35.11,18.99,13.87
1/2/13,74.12,35.8,18.72,13.79
1/3/13,78.23,38.85,19.69,14.54
1/4/13,77.38,37.65,19.34,14.69
1/5/13,,,,
1/6/13,,,,
1/7/13,76.92,39.97,21.5,15.17
1/8/13,75.21,39.06,18.82,13.98
1/9/13,74.55,39.05,18.44,13.79
1/10/13,74.06,38.83,18.19,13.59
1/11/13,73.48,37.85,18.47,13.81
1/12/13,77.7,37.83,17.79,12.94
1/13/13,79.19,39.06,20.96,14.92
1/14/13,80.92,41.08,24.14,17.02
1/15/13,76.34,41.56,19.08,13.86
1/16/13,77.43,40.67,19.43,14.18
1/17/13,81.9,41.8,18.73,16.7
1/18/13,77.61,41.68,16.81,18.96
1/19/13,79.92,36.09,18.02,17.7
1/20/13,77.8,39.87,17.48,19.31
1/21/13,77.72,40.67,16.17,18.12
1/22/13,77.41,42.62,16.04,18.62
1/23/13,74.04,39.05,15.97,17.8
1/24/13,74.48,38.87,15.9,17.58
1/25/13,73.07,39.47,15.63,17.31
1/26/13,86.99,39.15,18.05,19.76
1/27/13,71.24,37.84,18.93,18.42
1/28/13,68.07,37.8,16.55,17.72
1/29/13,66.62,33.72,14.3,15.77
1/30/13,75.32,36.65,15.96,17.72
1/31/13,77.3,39.23,18.32,20.01
2/1/13,86.33,40.32,19.57,21.1
2/2/13,80.35,37.96,18.44,19.58
2/3/13,80.49,38,19.89,20.95
2/4/13,77.57,39.29,19.62,20.53
2/5/13,77.71,39.16,17.64,18.98
2/6/13,75.3,39.29,17.86,19.22
2/7/13,78.36,36.68,17.54,18.7
2/8/13,76.44,37.95,17.13,18.91
2/9/13,75.2,33.98,16.17,18.08
2/10/13,76.92,36.1,17.73,19.58
2/11/13,77.37,39.79,20.01,22.99
2/12/13,76.62,37.98,16.28,19.42
2/13/13,73.78,38.5,16.33,18.83
2/14/13,75.03,36.77,15.84,17.64
2/15/13,72.19,37.28,15.38,17.11
2/16/13,71.01,33.17,13.95,15.6
2/17/13,72.22,36.53,16.24,18.47
2/18/13,78.37,38.09,16.78,18.43
2/19/13,79.58,42.61,19.25,20.54
2/20/13,76.09,39.31,17.44,18.38
2/21/13,75.63,39.17,17.55,18.57
2/22/13,75.46,40.59,16.89,18.49
2/23/13,75.9,37.42,13.16,16.43
2/24/13,77.27,40.92,14.72,18.49
2/25/13,78.65,43.95,16.1,20.24
2/26/13,86.66,44.42,15.96,20.33
2/27/13,80.25,46.89,16.79,21.16
2/28/13,76.67,41.15,15.28,19.31
3/1/13,75.73,37.74,15.65,19.89
3/2/13,77,35.91,14.95,19.16
3/3/13,77.83,39.09,16.55,21.13
3/4/13,77.29,41.56,17.54,22.59
3/5/13,80.31,38.01,15.76,20.52
3/6/13,81.24,40.46,17.08,22.06
3/7/13,78.51,39.96,16.75,21.61
3/8/13,86.65,40.78,17.37,22.55
3/9/13,90.94,45.08,19.23,24.81
3/10/13,85.73,43.63,18.57,23.82
3/11/13,82.17,44.96,18.54,23.38
3/12/13,78.45,41.25,16.96,21.17
3/13/13,78.67,39.46,15.9,19.6
3/14/13,74.96,39.78,15.71,18.66
3/15/13,75.62,38.21,15.01,17.81
3/16/13,77.03,38.12,14.92,17.83
3/17/13,75.75,40.56,16.15,19.1
3/18/13,77.26,42.74,16.58,19.97
3/19/13,76.21,38.81,15.86,19.04
3/20/13,75.61,38.49,16.26,19.22
3/21/13,75.34,37.68,15.82,19
3/22/13,74.87,37.89,15.88,19.21
3/23/13,79.65,36.25,15.14,18.36
3/24/13,80.12,41.16,17.45,21.07
3/25/13,78.68,41.77,17.73,21.2
3/26/13,76.85,39.9,17.42,19.8
3/27/13,77.59,41.85,16.74,20.07
3/28/13,77.77,41.33,16.37,19.76
3/29/13,88.19,44.12,17.78,21.63
3/30/13,81.27,43.98,17.43,20.85
3/31/13,83.57,44.54,17.76,21.4
4/1/13,136.17,62.17,26.19,32.55
4/2/13,137.16,75.92,28.68,32.35
4/3/13,135.88,72.71,28.22,31.56
4/4/13,135.25,73.61,28.91,32.34
4/5/13,135.77,71.24,28.34,31.54
4/6/13,137.91,68.19,27.52,30.61
4/7/13,137.6,70.65,28.67,31.8
4/8/13,139.16,73.16,29.93,33.26
4/9/13,124.89,67.63,27.47,30.25
4/10/13,128.69,61.52,24.48,27.4
4/11/13,135.69,70.85,28.71,31.93
4/12/13,135,69.05,27.93,30.9
4/13/13,136.96,66.55,26.63,29.5
4/14/13,106.46,63.37,25.09,27.48
4/15/13,76.84,40.34,14.82,17.44
4/16/13,72.95,33.7,14.43,16.97
4/17/13,74.92,36.33,15.11,17.36
4/18/13,75.86,38.89,16.11,18.46
4/19/13,73.41,40.28,16.76,19.12
4/20/13,60.99,31.78,12.59,14.03
4/21/13,58,30.95,12.44,14.21
4/22/13,64.37,33.81,13.86,16.03
4/23/13,58.86,30.48,12.33,14.02
4/24/13,57.68,29.94,12.8,14.75
4/25/13,57.82,28.59,11.73,13.41
4/26/13,61.21,30.94,12.67,14.65
4/27/13,61,28.73,11.49,13.12
4/28/13,58.06,31.5,12.82,14.6
4/29/13,62.15,33.42,13.82,15.9
4/30/13,57.99,29.68,11.87,13.45
5/1/13,58.12,29.6,12.02,13.65
5/2/13,58.17,29.74,12.09,13.71
5/3/13,58,27.75,11.17,12.53
5/4/13,61.48,29.22,11.97,13.49
5/5/13,58.37,31.18,12.89,14.35
5/6/13,59.83,32.9,13.7,15.29
5/7/13,61.82,30.19,12.33,13.51
5/8/13,60.14,30.72,12.76,14.06
5/9/13,59.25,32.05,13.31,15.45
5/10/13,60.31,28.65,11.49,12.69
5/11/13,58.54,28.52,11.37,12.41
5/12/13,59.38,31.08,12.65,13.96
5/13/13,69.47,33.9,14.08,15.53
5/14/13,66.48,36.56,15.11,16.69
5/15/13,60.17,31.18,12.26,13.47
5/16/13,60.76,28.34,11.16,12.41
5/17/13,57.24,30.73,12.21,12.47
5/18/13,58.71,31.12,10.3,11.08
5/19/13,60.56,36.79,12.57,13.98
5/20/13,62.21,39.18,13.7,15.02
5/21/13,67.03,36.47,13.06,13.56
5/22/13,70.2,40.11,14.16,15.7
5/23/13,71.21,40.77,14.44,16.14
5/24/13,94.99,47.14,17.38,19.68
5/25/13,58.66,41.37,14.44,15.31
5/26/13,51.86,30.54,9.86,10.97
5/27/13,52.87,28.03,9.22,10.31
5/28/13,62.79,32.75,11.73,13.49
5/29/13,61.98,32.49,12.01,13.62
5/30/13,87.4,36.98,15.39,17.76
5/31/13,66.4,40.19,16.44,18.03
6/1/13,60.16,29.02,10.34,11.33
6/2/13,63.6,31.07,11.61,13.26
6/3/13,66.25,35.5,14.03,16.01
6/4/13,65.43,31.63,11.94,13.48
6/5/13,63.81,32.62,12.55,14.32
6/6/13,64.23,32.25,12.38,14.07
6/7/13,63.95,33.79,12.17,13.82
6/8/13,61.02,30.34,11.13,12.49
6/9/13,57.2,30.06,11.48,12.93
6/10/13,63.02,28.75,11.09,12.41
6/11/13,62.86,33.4,12.99,14.59
6/12/13,60.41,31.1,12.26,13.47
6/13/13,65.67,28.7,11.29,12.36
6/14/13,61.84,31.96,13.04,14.09
6/15/13,61.51,30.7,12.29,13.21
6/16/13,63.04,31.05,12.49,13.43
6/17/13,65.4,33.17,13.64,14.68
6/18/13,65.44,31.82,12.94,13.83
6/19/13,62.83,31.23,12.7,13.58
6/20/13,73.93,33.22,13.8,14.84
6/21/13,65.03,37.32,14.88,15.75
6/22/13,61.43,35.57,11.56,12.03
6/23/13,58.83,34.27,12.34,13.1
6/24/13,62.6,31.04,12.7,13.64
6/25/13,63.54,31.28,12.94,13.48
6/26/13,63.86,31.8,12.94,13.67
6/27/13,64.65,31.71,12.95,13.71
6/28/13,64.54,32.68,13.28,13.98
6/29/13,62.48,31.8,12.37,12.92
6/30/13,61.27,30.4,12.34,13
7/1/13,64.8,31.83,13.1,13.94
7/2/13,64.09,31.58,12.87,13.55
7/3/13,65.46,31.39,12.89,13.44
7/4/13,66.12,31.76,13.03,13.54
7/5/13,60.91,33.07,13.78,14.33
7/6/13,59.07,27.97,11.18,11.4
7/7/13,62.5,30.97,12.72,13.35
7/8/13,65.26,31.68,12.98,13.5
7/9/13,65.66,32.21,13.27,13.81
7/10/13,67.16,32.78,13.47,14.1
7/11/13,69.07,33.7,13.89,14.51
7/12/13,70.85,36.01,14.95,15.67
7/13/13,69.22,32.88,13.27,13.86
7/14/13,64.64,33.92,13.87,14.5
7/15/13,66.36,32.89,13.42,14.16
7/16/13,66.39,31.99,13.23,13.87
7/17/13,68.9,33.02,14.44,13.05
7/18/13,68.44,34.83,17.04,11.43
7/19/13,66.41,35.37,16.15,10.59
7/20/13,78.75,36.78,16.95,11.3
7/21/13,77.58,43.33,20.11,13.83
7/22/13,76.51,43.02,19.98,13.62
7/23/13,77.67,41.34,19.14,12.9
7/24/13,69.92,39.98,18.37,12.32
7/25/13,74.44,36.71,16.71,11.15
7/26/13,68.98,39.64,17.52,11.76
7/27/13,68.82,38.47,16.61,11.06
7/28/13,64.83,40.18,16.22,10.77
7/29/13,66.35,36.06,15.61,10.33
7/30/13,65.47,40.53,15.77,10.44
7/31/13,64.32,38.61,14.75,9.63
8/1/13,62.95,37.38,15.25,9.96
8/2/13,66.29,34.2,15.58,10.26
8/3/13,63.58,32.18,14.88,9.77
8/4/13,62.06,31.46,14.54,9.54
8/5/13,65.26,35.05,16.6,11.01
8/6/13,63.43,31.81,14.73,9.69
8/7/13,67.37,34.18,16.25,10.78
8/8/13,66.2,37.14,16.61,11
8/9/13,64.26,36.82,15.52,10.17
8/10/13,61.71,29.01,13.48,8.68
8/11/13,63.65,32.57,15.85,10.43
8/12/13,67.41,35.16,17.23,11.47
8/13/13,64.42,31.49,14.99,9.78
8/14/13,70.55,32.99,16.04,10.6
8/15/13,79.28,38.36,19.65,12.89
8/16/13,69.68,39.76,19.63,13.24
8/17/13,67.67,30.75,14.03,9.21
8/18/13,67.09,32.41,15.48,10.46
8/19/13,70.33,38.03,18.78,12.88
8/20/13,67.34,33.27,15.75,10.61
8/21/13,68.16,32.8,15.88,10.62
8/22/13,69.31,34.16,16.77,11.22
8/23/13,70.78,36.29,17.99,12.14
8/24/13,69.79,32.04,15.38,10.15
8/25/13,80.22,38.63,19.51,13.15
8/26/13,85.3,44.67,23.29,15.56
8/27/13,81.85,44.29,21.03,14.22
8/28/13,78.53,38.86,18.97,12.77
8/29/13,76.47,38.6,18.9,12.77
8/30/13,77.96,38.57,18.91,12.78
8/31/13,75.65,36.77,17.79,11.98
9/1/13,68.57,36.8,17.8,11.99
9/2/13,69.74,32.52,15.65,10.46
9/3/13,74.67,40.09,20.11,13.81
9/4/13,67.85,37.58,16.49,11.06
9/5/13,73.93,36.26,15.83,10.63
9/6/13,70.81,37.19,17.56,11.93
9/7/13,66.51,31.97,15.14,10.22
9/8/13,71.34,35.03,17.13,11.77
9/9/13,91.41,42.78,22.07,15.56
9/10/13,87.25,47.12,23.73,16.51
9/11/13,82.56,43.77,21.4,14.9
9/12/13,74.95,40.53,19.9,13.56
9/13/13,72.74,34.67,16.55,11.06
9/14/13,75.06,34.66,17,11.39
9/15/13,67.43,35.31,17.49,11.64
9/16/13,67.95,37.31,18.8,12.63
9/17/13,65.7,32.36,15.76,10.26
9/18/13,67.38,30.11,14.94,9.68
9/19/13,67.52,33.05,16.84,11.05
9/20/13,77.02,35.11,18,11.9
9/21/13,79.37,38.28,19.63,12.98
9/22/13,78.56,39.31,20.12,13.23
9/23/13,77.49,41.85,21.85,14.48
9/24/13,78.92,37.24,18.96,12.05
9/25/13,78.11,40.42,21.11,13.47
9/26/13,78.6,37.25,18.37,12.13
9/27/13,73.41,36.99,18.94,12.68
9/28/13,76.54,34.53,16.15,10.86
9/29/13,76.3,39.23,18.75,12.76
9/30/13,78.35,42.74,20.66,14.24
10/1/13,77.05,40.01,18.9,12.95
10/2/13,73.94,37.27,17.45,11.9
10/3/13,76.89,38.82,18.55,12.72
10/4/13,76.44,39.43,19.12,13.09
10/5/13,68.12,34.37,16.22,10.86
10/6/13,78.21,34.5,16.64,11.25
10/7/13,138.27,69.65,33.87,22.48
10/8/13,135.92,71.54,33.72,23.3
10/9/13,137.22,68.63,32.69,22.48
10/10/13,135.07,68.9,32.55,22.74
10/11/13,135.09,67.62,32.85,22.35
10/12/13,135.29,65.19,32.83,21.64
10/13/13,134.78,67.36,33.18,22.47
10/14/13,137.58,70.5,34.7,23.59
10/15/13,135.14,68.82,33.42,22.91
10/16/13,137.41,68.38,33.8,22.87
10/17/13,122.26,62.96,30.77,20.66
10/18/13,134.49,65.88,32.8,22.36
10/19/13,123.98,64.07,31.69,21.21
10/20/13,97.23,50.65,23.55,16.1
10/21/13,103.82,54.56,25.41,18.43
10/22/13,86.8,48.27,21.91,15.79
10/23/13,88.32,44.04,19.8,14.17
10/24/13,87.45,36.91,18.39,14.09
